filename,location_str,lat_lower,lat_upper,lon_lower,lon_upper
ESA_WorldCover_10m_2021_v200_N18E021_Map.tif,N18E021,18,21,21,24
ESA_WorldCover_10m_2021_v200_N18E024_Map.tif,N18E024,18,21,24,27
ESA_WorldCover_10m_2021_v200_N18E027_Map.tif,N18E027,18,21,27,30
ESA_WorldCover_10m_2021_v200_N18E030_Map.tif,N18E030,18,21,30,33
ESA_WorldCover_10m_2021_v200_N18E033_Map.tif,N18E033,18,21,33,36
ESA_WorldCover_10m_2021_v200_N18E036_Map.tif,N18E036,18,21,36,39
ESA_WorldCover_10m_2021_v200_N18E039_Map.tif,N18E039,18,21,39,42
ESA_WorldCover_10m_2021_v200_N18E042_Map.tif,N18E042,18,21,42,45
ESA_WorldCover_10m_2021_v200_N18E045_Map.tif,N18E045,18,21,45,48
ESA_WorldCover_10m_2021_v200_N18E048_Map.tif,N18E048,18,21,48,51
ESA_WorldCover_10m_2021_v200_N18E051_Map.tif,N18E051,18,21,51,54
ESA_WorldCover_10m_2021_v200_N18E054_Map.tif,N18E054,18,21,54,57
ESA_WorldCover_10m_2021_v200_N18E057_Map.tif,N18E057,18,21,57,60
ESA_WorldCover_10m_2021_v200_N18E069_Map.tif,N18E069,18,21,69,72
ESA_WorldCover_10m_2021_v200_N18E072_Map.tif,N18E072,18,21,72,75
ESA_WorldCover_10m_2021_v200_N18E075_Map.tif,N18E075,18,21,75,78
ESA_WorldCover_10m_2021_v200_N18E078_Map.tif,N18E078,18,21,78,81
ESA_WorldCover_10m_2021_v200_N18E081_Map.tif,N18E081,18,21,81,84
ESA_WorldCover_10m_2021_v200_N18E084_Map.tif,N18E084,18,21,84,87
ESA_WorldCover_10m_2021_v200_N18E087_Map.tif,N18E087,18,21,87,90
ESA_WorldCover_10m_2021_v200_N18E090_Map.tif,N18E090,18,21,90,93
ESA_WorldCover_10m_2021_v200_N18E093_Map.tif,N18E093,18,21,93,96
ESA_WorldCover_10m_2021_v200_N18E096_Map.tif,N18E096,18,21,96,99
ESA_WorldCover_10m_2021_v200_N18E099_Map.tif,N18E099,18,21,99,102
ESA_WorldCover_10m_2021_v200_N18E102_Map.tif,N18E102,18,21,102,105
ESA_WorldCover_10m_2021_v200_N18E105_Map.tif,N18E105,18,21,105,108
ESA_WorldCover_10m_2021_v200_N18E108_Map.tif,N18E108,18,21,108,111
ESA_WorldCover_10m_2021_v200_N18E111_Map.tif,N18E111,18,21,111,114
ESA_WorldCover_10m_2021_v200_N18E114_Map.tif,N18E114,18,21,114,117
ESA_WorldCover_10m_2021_v200_N18E120_Map.tif,N18E120,18,21,120,123
ESA_WorldCover_10m_2021_v200_N18W003_Map.tif,N18W003,18,21,-3,0
ESA_WorldCover_10m_2021_v200_N18W006_Map.tif,N18W006,18,21,-6,-3
ESA_WorldCover_10m_2021_v200_N18W009_Map.tif,N18W009,18,21,-9,-6
ESA_WorldCover_10m_2021_v200_N18W012_Map.tif,N18W012,18,21,-12,-9
ESA_WorldCover_10m_2021_v200_N18W015_Map.tif,N18W015,18,21,-15,-12
ESA_WorldCover_10m_2021_v200_N18W018_Map.tif,N18W018,18,21,-18,-15
ESA_WorldCover_10m_2021_v200_N18W063_Map.tif,N18W063,18,21,-63,-60
ESA_WorldCover_10m_2021_v200_N18W066_Map.tif,N18W066,18,21,-66,-63
ESA_WorldCover_10m_2021_v200_N18W069_Map.tif,N18W069,18,21,-69,-66
ESA_WorldCover_10m_2021_v200_N18W072_Map.tif,N18W072,18,21,-72,-69
ESA_WorldCover_10m_2021_v200_N18W075_Map.tif,N18W075,18,21,-75,-72
ESA_WorldCover_10m_2021_v200_N18W078_Map.tif,N18W078,18,21,-78,-75
ESA_WorldCover_10m_2021_v200_N18W081_Map.tif,N18W081,18,21,-81,-78
ESA_WorldCover_10m_2021_v200_N18W084_Map.tif,N18W084,18,21,-84,-81
ESA_WorldCover_10m_2021_v200_N18W087_Map.tif,N18W087,18,21,-87,-84
ESA_WorldCover_10m_2021_v200_N18W090_Map.tif,N18W090,18,21,-90,-87
ESA_WorldCover_10m_2021_v200_N18W093_Map.tif,N18W093,18,21,-93,-90
ESA_WorldCover_10m_2021_v200_N18W096_Map.tif,N18W096,18,21,-96,-93
ESA_WorldCover_10m_2021_v200_N18W099_Map.tif,N18W099,18,21,-99,-96
ESA_WorldCover_10m_2021_v200_N18W102_Map.tif,N18W102,18,21,-102,-99
ESA_WorldCover_10m_2021_v200_N18W105_Map.tif,N18W105,18,21,-105,-102
ESA_WorldCover_10m_2021_v200_N18W108_Map.tif,N18W108,18,21,-108,-105
ESA_WorldCover_10m_2021_v200_N18W111_Map.tif,N18W111,18,21,-111,-108
ESA_WorldCover_10m_2021_v200_N18W114_Map.tif,N18W114,18,21,-114,-111
ESA_WorldCover_10m_2021_v200_N18W156_Map.tif,N18W156,18,21,-156,-153
ESA_WorldCover_10m_2021_v200_N18W159_Map.tif,N18W159,18,21,-159,-156
ESA_WorldCover_10m_2021_v200_N21E000_Map.tif,N21E000,21,24,0,3
ESA_WorldCover_10m_2021_v200_N21E003_Map.tif,N21E003,21,24,3,6
ESA_WorldCover_10m_2021_v200_N21E006_Map.tif,N21E006,21,24,6,9
ESA_WorldCover_10m_2021_v200_N21E009_Map.tif,N21E009,21,24,9,12
ESA_WorldCover_10m_2021_v200_N21E012_Map.tif,N21E012,21,24,12,15
ESA_WorldCover_10m_2021_v200_N21E015_Map.tif,N21E015,21,24,15,18
ESA_WorldCover_10m_2021_v200_N21E018_Map.tif,N21E018,21,24,18,21
ESA_WorldCover_10m_2021_v200_N21E021_Map.tif,N21E021,21,24,21,24
ESA_WorldCover_10m_2021_v200_N21E024_Map.tif,N21E024,21,24,24,27
ESA_WorldCover_10m_2021_v200_N21E027_Map.tif,N21E027,21,24,27,30
ESA_WorldCover_10m_2021_v200_N21E030_Map.tif,N21E030,21,24,30,33
ESA_WorldCover_10m_2021_v200_N21E033_Map.tif,N21E033,21,24,33,36
ESA_WorldCover_10m_2021_v200_N21E036_Map.tif,N21E036,21,24,36,39
ESA_WorldCover_10m_2021_v200_N21E039_Map.tif,N21E039,21,24,39,42
ESA_WorldCover_10m_2021_v200_N21E042_Map.tif,N21E042,21,24,42,45
ESA_WorldCover_10m_2021_v200_N21E045_Map.tif,N21E045,21,24,45,48
ESA_WorldCover_10m_2021_v200_N21E048_Map.tif,N21E048,21,24,48,51
ESA_WorldCover_10m_2021_v200_N21E051_Map.tif,N21E051,21,24,51,54
ESA_WorldCover_10m_2021_v200_N21E054_Map.tif,N21E054,21,24,54,57
ESA_WorldCover_10m_2021_v200_N21E057_Map.tif,N21E057,21,24,57,60
ESA_WorldCover_10m_2021_v200_N21E066_Map.tif,N21E066,21,24,66,69
ESA_WorldCover_10m_2021_v200_N21E069_Map.tif,N21E069,21,24,69,72
ESA_WorldCover_10m_2021_v200_N21E072_Map.tif,N21E072,21,24,72,75
ESA_WorldCover_10m_2021_v200_N21E075_Map.tif,N21E075,21,24,75,78
ESA_WorldCover_10m_2021_v200_N21E078_Map.tif,N21E078,21,24,78,81
ESA_WorldCover_10m_2021_v200_N21E081_Map.tif,N21E081,21,24,81,84
ESA_WorldCover_10m_2021_v200_N21E084_Map.tif,N21E084,21,24,84,87
ESA_WorldCover_10m_2021_v200_N21E087_Map.tif,N21E087,21,24,87,90
ESA_WorldCover_10m_2021_v200_N21E090_Map.tif,N21E090,21,24,90,93
ESA_WorldCover_10m_2021_v200_N21E093_Map.tif,N21E093,21,24,93,96
ESA_WorldCover_10m_2021_v200_N21E096_Map.tif,N21E096,21,24,96,99
ESA_WorldCover_10m_2021_v200_N21E099_Map.tif,N21E099,21,24,99,102
ESA_WorldCover_10m_2021_v200_N21E102_Map.tif,N21E102,21,24,102,105
ESA_WorldCover_10m_2021_v200_N21E105_Map.tif,N21E105,21,24,105,108
ESA_WorldCover_10m_2021_v200_N21E108_Map.tif,N21E108,21,24,108,111
ESA_WorldCover_10m_2021_v200_N21E111_Map.tif,N21E111,21,24,111,114
ESA_WorldCover_10m_2021_v200_N21E114_Map.tif,N21E114,21,24,114,117
ESA_WorldCover_10m_2021_v200_N21E117_Map.tif,N21E117,21,24,117,120
ESA_WorldCover_10m_2021_v200_N21E120_Map.tif,N21E120,21,24,120,123
ESA_WorldCover_10m_2021_v200_N21E123_Map.tif,N21E123,21,24,123,126
ESA_WorldCover_10m_2021_v200_N21W003_Map.tif,N21W003,21,24,-3,0
ESA_WorldCover_10m_2021_v200_N21W006_Map.tif,N21W006,21,24,-6,-3
ESA_WorldCover_10m_2021_v200_N21W009_Map.tif,N21W009,21,24,-9,-6
ESA_WorldCover_10m_2021_v200_N21W012_Map.tif,N21W012,21,24,-12,-9
ESA_WorldCover_10m_2021_v200_N21W015_Map.tif,N21W015,21,24,-15,-12
ESA_WorldCover_10m_2021_v200_N21W018_Map.tif,N21W018,21,24,-18,-15
ESA_WorldCover_10m_2021_v200_N21W072_Map.tif,N21W072,21,24,-72,-69
ESA_WorldCover_10m_2021_v200_N21W075_Map.tif,N21W075,21,24,-75,-72
ESA_WorldCover_10m_2021_v200_N21W078_Map.tif,N21W078,21,24,-78,-75
ESA_WorldCover_10m_2021_v200_N21W081_Map.tif,N21W081,21,24,-81,-78
ESA_WorldCover_10m_2021_v200_N21W084_Map.tif,N21W084,21,24,-84,-81
ESA_WorldCover_10m_2021_v200_N21W087_Map.tif,N21W087,21,24,-87,-84
ESA_WorldCover_10m_2021_v200_N21W090_Map.tif,N21W090,21,24,-90,-87
ESA_WorldCover_10m_2021_v200_N21W093_Map.tif,N21W093,21,24,-93,-90
ESA_WorldCover_10m_2021_v200_N21W099_Map.tif,N21W099,21,24,-99,-96
ESA_WorldCover_10m_2021_v200_N21W102_Map.tif,N21W102,21,24,-102,-99
ESA_WorldCover_10m_2021_v200_N21W105_Map.tif,N21W105,21,24,-105,-102
ESA_WorldCover_10m_2021_v200_N21W108_Map.tif,N21W108,21,24,-108,-105
ESA_WorldCover_10m_2021_v200_N21W111_Map.tif,N21W111,21,24,-111,-108
ESA_WorldCover_10m_2021_v200_N21W114_Map.tif,N21W114,21,24,-114,-111
ESA_WorldCover_10m_2021_v200_N21W159_Map.tif,N21W159,21,24,-159,-156
ESA_WorldCover_10m_2021_v200_N21W162_Map.tif,N21W162,21,24,-162,-159
ESA_WorldCover_10m_2021_v200_N24E000_Map.tif,N24E000,24,27,0,3
ESA_WorldCover_10m_2021_v200_N24E003_Map.tif,N24E003,24,27,3,6
ESA_WorldCover_10m_2021_v200_N24E006_Map.tif,N24E006,24,27,6,9
ESA_WorldCover_10m_2021_v200_N24E009_Map.tif,N24E009,24,27,9,12
ESA_WorldCover_10m_2021_v200_N24E012_Map.tif,N24E012,24,27,12,15
ESA_WorldCover_10m_2021_v200_N24E015_Map.tif,N24E015,24,27,15,18
ESA_WorldCover_10m_2021_v200_N24E018_Map.tif,N24E018,24,27,18,21
ESA_WorldCover_10m_2021_v200_N24E021_Map.tif,N24E021,24,27,21,24
ESA_WorldCover_10m_2021_v200_N24E024_Map.tif,N24E024,24,27,24,27
ESA_WorldCover_10m_2021_v200_N24E027_Map.tif,N24E027,24,27,27,30
ESA_WorldCover_10m_2021_v200_N24E030_Map.tif,N24E030,24,27,30,33
ESA_WorldCover_10m_2021_v200_N24E033_Map.tif,N24E033,24,27,33,36
ESA_WorldCover_10m_2021_v200_N24E036_Map.tif,N24E036,24,27,36,39
ESA_WorldCover_10m_2021_v200_N24E039_Map.tif,N24E039,24,27,39,42
ESA_WorldCover_10m_2021_v200_N24E042_Map.tif,N24E042,24,27,42,45
ESA_WorldCover_10m_2021_v200_N24E045_Map.tif,N24E045,24,27,45,48
ESA_WorldCover_10m_2021_v200_N24E048_Map.tif,N24E048,24,27,48,51
ESA_WorldCover_10m_2021_v200_N24E051_Map.tif,N24E051,24,27,51,54
ESA_WorldCover_10m_2021_v200_N24E054_Map.tif,N24E054,24,27,54,57
ESA_WorldCover_10m_2021_v200_N24E057_Map.tif,N24E057,24,27,57,60
ESA_WorldCover_10m_2021_v200_N24E060_Map.tif,N24E060,24,27,60,63
ESA_WorldCover_10m_2021_v200_N24E063_Map.tif,N24E063,24,27,63,66
ESA_WorldCover_10m_2021_v200_N24E066_Map.tif,N24E066,24,27,66,69
ESA_WorldCover_10m_2021_v200_N24E069_Map.tif,N24E069,24,27,69,72
ESA_WorldCover_10m_2021_v200_N24E072_Map.tif,N24E072,24,27,72,75
ESA_WorldCover_10m_2021_v200_N24E075_Map.tif,N24E075,24,27,75,78
ESA_WorldCover_10m_2021_v200_N24E078_Map.tif,N24E078,24,27,78,81
ESA_WorldCover_10m_2021_v200_N24E081_Map.tif,N24E081,24,27,81,84
ESA_WorldCover_10m_2021_v200_N24E084_Map.tif,N24E084,24,27,84,87
ESA_WorldCover_10m_2021_v200_N24E087_Map.tif,N24E087,24,27,87,90
ESA_WorldCover_10m_2021_v200_N24E090_Map.tif,N24E090,24,27,90,93
ESA_WorldCover_10m_2021_v200_N24E093_Map.tif,N24E093,24,27,93,96
ESA_WorldCover_10m_2021_v200_N24E096_Map.tif,N24E096,24,27,96,99
ESA_WorldCover_10m_2021_v200_N24E099_Map.tif,N24E099,24,27,99,102
ESA_WorldCover_10m_2021_v200_N24E102_Map.tif,N24E102,24,27,102,105
ESA_WorldCover_10m_2021_v200_N24E105_Map.tif,N24E105,24,27,105,108
ESA_WorldCover_10m_2021_v200_N24E108_Map.tif,N24E108,24,27,108,111
ESA_WorldCover_10m_2021_v200_N24E111_Map.tif,N24E111,24,27,111,114
ESA_WorldCover_10m_2021_v200_N24E114_Map.tif,N24E114,24,27,114,117
ESA_WorldCover_10m_2021_v200_N24E117_Map.tif,N24E117,24,27,117,120
ESA_WorldCover_10m_2021_v200_N24E120_Map.tif,N24E120,24,27,120,123
ESA_WorldCover_10m_2021_v200_N24E123_Map.tif,N24E123,24,27,123,126
ESA_WorldCover_10m_2021_v200_N24E126_Map.tif,N24E126,24,27,126,129
ESA_WorldCover_10m_2021_v200_N24E129_Map.tif,N24E129,24,27,129,132
ESA_WorldCover_10m_2021_v200_N24W003_Map.tif,N24W003,24,27,-3,0
ESA_WorldCover_10m_2021_v200_N24W006_Map.tif,N24W006,24,27,-6,-3
ESA_WorldCover_10m_2021_v200_N24W009_Map.tif,N24W009,24,27,-9,-6
ESA_WorldCover_10m_2021_v200_N24W012_Map.tif,N24W012,24,27,-12,-9
ESA_WorldCover_10m_2021_v200_N24W015_Map.tif,N24W015,24,27,-15,-12
ESA_WorldCover_10m_2021_v200_N24W018_Map.tif,N24W018,24,27,-18,-15
ESA_WorldCover_10m_2021_v200_N24W075_Map.tif,N24W075,24,27,-75,-72
ESA_WorldCover_10m_2021_v200_N24W078_Map.tif,N24W078,24,27,-78,-75
ESA_WorldCover_10m_2021_v200_N24W081_Map.tif,N24W081,24,27,-81,-78
ESA_WorldCover_10m_2021_v200_N24W084_Map.tif,N24W084,24,27,-84,-81
ESA_WorldCover_10m_2021_v200_N24W099_Map.tif,N24W099,24,27,-99,-96
ESA_WorldCover_10m_2021_v200_N24W102_Map.tif,N24W102,24,27,-102,-99
ESA_WorldCover_10m_2021_v200_N24W105_Map.tif,N24W105,24,27,-105,-102
ESA_WorldCover_10m_2021_v200_N24W108_Map.tif,N24W108,24,27,-108,-105
ESA_WorldCover_10m_2021_v200_N24W111_Map.tif,N24W111,24,27,-111,-108
ESA_WorldCover_10m_2021_v200_N24W114_Map.tif,N24W114,24,27,-114,-111
ESA_WorldCover_10m_2021_v200_N24W117_Map.tif,N24W117,24,27,-117,-114
ESA_WorldCover_10m_2021_v200_N27E000_Map.tif,N27E000,27,30,0,3
ESA_WorldCover_10m_2021_v200_N27E003_Map.tif,N27E003,27,30,3,6
ESA_WorldCover_10m_2021_v200_N27E006_Map.tif,N27E006,27,30,6,9
ESA_WorldCover_10m_2021_v200_N27E009_Map.tif,N27E009,27,30,9,12
ESA_WorldCover_10m_2021_v200_N27E012_Map.tif,N27E012,27,30,12,15
ESA_WorldCover_10m_2021_v200_N27E015_Map.tif,N27E015,27,30,15,18
ESA_WorldCover_10m_2021_v200_N27E018_Map.tif,N27E018,27,30,18,21
ESA_WorldCover_10m_2021_v200_N27E021_Map.tif,N27E021,27,30,21,24
ESA_WorldCover_10m_2021_v200_N27E024_Map.tif,N27E024,27,30,24,27
ESA_WorldCover_10m_2021_v200_N27E027_Map.tif,N27E027,27,30,27,30
ESA_WorldCover_10m_2021_v200_N27E030_Map.tif,N27E030,27,30,30,33
ESA_WorldCover_10m_2021_v200_N27E033_Map.tif,N27E033,27,30,33,36
ESA_WorldCover_10m_2021_v200_N27E036_Map.tif,N27E036,27,30,36,39
ESA_WorldCover_10m_2021_v200_N27E039_Map.tif,N27E039,27,30,39,42
ESA_WorldCover_10m_2021_v200_N27E042_Map.tif,N27E042,27,30,42,45
ESA_WorldCover_10m_2021_v200_N27E045_Map.tif,N27E045,27,30,45,48
ESA_WorldCover_10m_2021_v200_N27E048_Map.tif,N27E048,27,30,48,51
ESA_WorldCover_10m_2021_v200_N27E051_Map.tif,N27E051,27,30,51,54
ESA_WorldCover_10m_2021_v200_N27E054_Map.tif,N27E054,27,30,54,57
ESA_WorldCover_10m_2021_v200_N27E057_Map.tif,N27E057,27,30,57,60
ESA_WorldCover_10m_2021_v200_N27E060_Map.tif,N27E060,27,30,60,63
ESA_WorldCover_10m_2021_v200_N27E063_Map.tif,N27E063,27,30,63,66
ESA_WorldCover_10m_2021_v200_N27E066_Map.tif,N27E066,27,30,66,69
ESA_WorldCover_10m_2021_v200_N27E069_Map.tif,N27E069,27,30,69,72
ESA_WorldCover_10m_2021_v200_N27E072_Map.tif,N27E072,27,30,72,75
ESA_WorldCover_10m_2021_v200_N27E075_Map.tif,N27E075,27,30,75,78
ESA_WorldCover_10m_2021_v200_N27E078_Map.tif,N27E078,27,30,78,81
ESA_WorldCover_10m_2021_v200_N27E081_Map.tif,N27E081,27,30,81,84
ESA_WorldCover_10m_2021_v200_N27E084_Map.tif,N27E084,27,30,84,87
ESA_WorldCover_10m_2021_v200_N27E087_Map.tif,N27E087,27,30,87,90
ESA_WorldCover_10m_2021_v200_N27E090_Map.tif,N27E090,27,30,90,93
ESA_WorldCover_10m_2021_v200_N27E093_Map.tif,N27E093,27,30,93,96
ESA_WorldCover_10m_2021_v200_N27E096_Map.tif,N27E096,27,30,96,99
ESA_WorldCover_10m_2021_v200_N27E099_Map.tif,N27E099,27,30,99,102
ESA_WorldCover_10m_2021_v200_N27E102_Map.tif,N27E102,27,30,102,105
ESA_WorldCover_10m_2021_v200_N27E105_Map.tif,N27E105,27,30,105,108
ESA_WorldCover_10m_2021_v200_N27E108_Map.tif,N27E108,27,30,108,111
ESA_WorldCover_10m_2021_v200_N27E111_Map.tif,N27E111,27,30,111,114
ESA_WorldCover_10m_2021_v200_N27E114_Map.tif,N27E114,27,30,114,117
ESA_WorldCover_10m_2021_v200_N27E117_Map.tif,N27E117,27,30,117,120
ESA_WorldCover_10m_2021_v200_N27E120_Map.tif,N27E120,27,30,120,123
ESA_WorldCover_10m_2021_v200_N27E126_Map.tif,N27E126,27,30,126,129
ESA_WorldCover_10m_2021_v200_N27E129_Map.tif,N27E129,27,30,129,132
ESA_WorldCover_10m_2021_v200_N27W003_Map.tif,N27W003,27,30,-3,0
ESA_WorldCover_10m_2021_v200_N27W006_Map.tif,N27W006,27,30,-6,-3
ESA_WorldCover_10m_2021_v200_N27W009_Map.tif,N27W009,27,30,-9,-6
ESA_WorldCover_10m_2021_v200_N27W012_Map.tif,N27W012,27,30,-12,-9
ESA_WorldCover_10m_2021_v200_N27W015_Map.tif,N27W015,27,30,-15,-12
ESA_WorldCover_10m_2021_v200_N27W018_Map.tif,N27W018,27,30,-18,-15
ESA_WorldCover_10m_2021_v200_N27W021_Map.tif,N27W021,27,30,-21,-18
ESA_WorldCover_10m_2021_v200_N27W078_Map.tif,N27W078,27,30,-78,-75
ESA_WorldCover_10m_2021_v200_N27W081_Map.tif,N27W081,27,30,-81,-78
ESA_WorldCover_10m_2021_v200_N27W084_Map.tif,N27W084,27,30,-84,-81
ESA_WorldCover_10m_2021_v200_N27W087_Map.tif,N27W087,27,30,-87,-84
ESA_WorldCover_10m_2021_v200_N27W090_Map.tif,N27W090,27,30,-90,-87
ESA_WorldCover_10m_2021_v200_N27W093_Map.tif,N27W093,27,30,-93,-90
ESA_WorldCover_10m_2021_v200_N27W096_Map.tif,N27W096,27,30,-96,-93
ESA_WorldCover_10m_2021_v200_N27W099_Map.tif,N27W099,27,30,-99,-96
ESA_WorldCover_10m_2021_v200_N27W102_Map.tif,N27W102,27,30,-102,-99
ESA_WorldCover_10m_2021_v200_N27W105_Map.tif,N27W105,27,30,-105,-102
ESA_WorldCover_10m_2021_v200_N27W108_Map.tif,N27W108,27,30,-108,-105
ESA_WorldCover_10m_2021_v200_N27W111_Map.tif,N27W111,27,30,-111,-108
ESA_WorldCover_10m_2021_v200_N27W114_Map.tif,N27W114,27,30,-114,-111
ESA_WorldCover_10m_2021_v200_N27W117_Map.tif,N27W117,27,30,-117,-114
ESA_WorldCover_10m_2021_v200_N27W120_Map.tif,N27W120,27,30,-120,-117
ESA_WorldCover_10m_2021_v200_N30E000_Map.tif,N30E000,30,33,0,3
ESA_WorldCover_10m_2021_v200_N30E003_Map.tif,N30E003,30,33,3,6
ESA_WorldCover_10m_2021_v200_N30E006_Map.tif,N30E006,30,33,6,9
ESA_WorldCover_10m_2021_v200_N30E009_Map.tif,N30E009,30,33,9,12
ESA_WorldCover_10m_2021_v200_N30E012_Map.tif,N30E012,30,33,12,15
ESA_WorldCover_10m_2021_v200_N30E015_Map.tif,N30E015,30,33,15,18
ESA_WorldCover_10m_2021_v200_N30E018_Map.tif,N30E018,30,33,18,21
ESA_WorldCover_10m_2021_v200_N30E021_Map.tif,N30E021,30,33,21,24
ESA_WorldCover_10m_2021_v200_N30E024_Map.tif,N30E024,30,33,24,27
ESA_WorldCover_10m_2021_v200_N30E027_Map.tif,N30E027,30,33,27,30
ESA_WorldCover_10m_2021_v200_N30E030_Map.tif,N30E030,30,33,30,33
ESA_WorldCover_10m_2021_v200_N30E033_Map.tif,N30E033,30,33,33,36
ESA_WorldCover_10m_2021_v200_N30E036_Map.tif,N30E036,30,33,36,39
ESA_WorldCover_10m_2021_v200_N30E039_Map.tif,N30E039,30,33,39,42
ESA_WorldCover_10m_2021_v200_N30E042_Map.tif,N30E042,30,33,42,45
ESA_WorldCover_10m_2021_v200_N30E045_Map.tif,N30E045,30,33,45,48
ESA_WorldCover_10m_2021_v200_N30E048_Map.tif,N30E048,30,33,48,51
ESA_WorldCover_10m_2021_v200_N30E051_Map.tif,N30E051,30,33,51,54
ESA_WorldCover_10m_2021_v200_N30E054_Map.tif,N30E054,30,33,54,57
ESA_WorldCover_10m_2021_v200_N30E057_Map.tif,N30E057,30,33,57,60
ESA_WorldCover_10m_2021_v200_N30E060_Map.tif,N30E060,30,33,60,63
ESA_WorldCover_10m_2021_v200_N30E063_Map.tif,N30E063,30,33,63,66
ESA_WorldCover_10m_2021_v200_N30E066_Map.tif,N30E066,30,33,66,69
ESA_WorldCover_10m_2021_v200_N30E069_Map.tif,N30E069,30,33,69,72
ESA_WorldCover_10m_2021_v200_N30E072_Map.tif,N30E072,30,33,72,75
ESA_WorldCover_10m_2021_v200_N30E075_Map.tif,N30E075,30,33,75,78
ESA_WorldCover_10m_2021_v200_N30E078_Map.tif,N30E078,30,33,78,81
ESA_WorldCover_10m_2021_v200_N30E081_Map.tif,N30E081,30,33,81,84
ESA_WorldCover_10m_2021_v200_N30E084_Map.tif,N30E084,30,33,84,87
ESA_WorldCover_10m_2021_v200_N30E087_Map.tif,N30E087,30,33,87,90
ESA_WorldCover_10m_2021_v200_N30E090_Map.tif,N30E090,30,33,90,93
ESA_WorldCover_10m_2021_v200_N30E093_Map.tif,N30E093,30,33,93,96
ESA_WorldCover_10m_2021_v200_N30E096_Map.tif,N30E096,30,33,96,99
ESA_WorldCover_10m_2021_v200_N30E099_Map.tif,N30E099,30,33,99,102
ESA_WorldCover_10m_2021_v200_N30E102_Map.tif,N30E102,30,33,102,105
ESA_WorldCover_10m_2021_v200_N30E105_Map.tif,N30E105,30,33,105,108
ESA_WorldCover_10m_2021_v200_N30E108_Map.tif,N30E108,30,33,108,111
ESA_WorldCover_10m_2021_v200_N30E111_Map.tif,N30E111,30,33,111,114
ESA_WorldCover_10m_2021_v200_N30E114_Map.tif,N30E114,30,33,114,117
ESA_WorldCover_10m_2021_v200_N30E117_Map.tif,N30E117,30,33,117,120
ESA_WorldCover_10m_2021_v200_N30E120_Map.tif,N30E120,30,33,120,123
ESA_WorldCover_10m_2021_v200_N30E123_Map.tif,N30E123,30,33,123,126
ESA_WorldCover_10m_2021_v200_N30E126_Map.tif,N30E126,30,33,126,129
ESA_WorldCover_10m_2021_v200_N30E129_Map.tif,N30E129,30,33,129,132
ESA_WorldCover_10m_2021_v200_N30E132_Map.tif,N30E132,30,33,132,135
ESA_WorldCover_10m_2021_v200_N30E138_Map.tif,N30E138,30,33,138,141
ESA_WorldCover_10m_2021_v200_N30W003_Map.tif,N30W003,30,33,-3,0
ESA_WorldCover_10m_2021_v200_N30W006_Map.tif,N30W006,30,33,-6,-3
ESA_WorldCover_10m_2021_v200_N30W009_Map.tif,N30W009,30,33,-9,-6
ESA_WorldCover_10m_2021_v200_N30W012_Map.tif,N30W012,30,33,-12,-9
ESA_WorldCover_10m_2021_v200_N30W018_Map.tif,N30W018,30,33,-18,-15
ESA_WorldCover_10m_2021_v200_N30W066_Map.tif,N30W066,30,33,-66,-63
ESA_WorldCover_10m_2021_v200_N30W081_Map.tif,N30W081,30,33,-81,-78
ESA_WorldCover_10m_2021_v200_N30W084_Map.tif,N30W084,30,33,-84,-81
ESA_WorldCover_10m_2021_v200_N30W087_Map.tif,N30W087,30,33,-87,-84
ESA_WorldCover_10m_2021_v200_N30W090_Map.tif,N30W090,30,33,-90,-87
ESA_WorldCover_10m_2021_v200_N30W093_Map.tif,N30W093,30,33,-93,-90
ESA_WorldCover_10m_2021_v200_N30W096_Map.tif,N30W096,30,33,-96,-93
ESA_WorldCover_10m_2021_v200_N30W099_Map.tif,N30W099,30,33,-99,-96
ESA_WorldCover_10m_2021_v200_N30W102_Map.tif,N30W102,30,33,-102,-99
ESA_WorldCover_10m_2021_v200_N30W105_Map.tif,N30W105,30,33,-105,-102
ESA_WorldCover_10m_2021_v200_N30W108_Map.tif,N30W108,30,33,-108,-105
ESA_WorldCover_10m_2021_v200_N30W111_Map.tif,N30W111,30,33,-111,-108
ESA_WorldCover_10m_2021_v200_N30W114_Map.tif,N30W114,30,33,-114,-111
ESA_WorldCover_10m_2021_v200_N30W117_Map.tif,N30W117,30,33,-117,-114
ESA_WorldCover_10m_2021_v200_N30W120_Map.tif,N30W120,30,33,-120,-117
ESA_WorldCover_10m_2021_v200_N33E000_Map.tif,N33E000,33,36,0,3
ESA_WorldCover_10m_2021_v200_N33E003_Map.tif,N33E003,33,36,3,6
ESA_WorldCover_10m_2021_v200_N33E006_Map.tif,N33E006,33,36,6,9
ESA_WorldCover_10m_2021_v200_N33E009_Map.tif,N33E009,33,36,9,12
ESA_WorldCover_10m_2021_v200_N33E012_Map.tif,N33E012,33,36,12,15
ESA_WorldCover_10m_2021_v200_N33E021_Map.tif,N33E021,33,36,21,24
ESA_WorldCover_10m_2021_v200_N33E024_Map.tif,N33E024,33,36,24,27
ESA_WorldCover_10m_2021_v200_N33E027_Map.tif,N33E027,33,36,27,30
ESA_WorldCover_10m_2021_v200_N33E030_Map.tif,N33E030,33,36,30,33
ESA_WorldCover_10m_2021_v200_N33E033_Map.tif,N33E033,33,36,33,36
